"wot_key","Shop.y","service_group","wo_type","wot_status","status_duration","time_bucket","wot_description","Project","Activity","asset_id","tag_number","serial_id","asset_description","year_num","week_num","Unit","Work.Order","Task.No.","Sequence","PC.Bus.Unit","Business.Unit","Dependency","Removal.Task","To","Overlap","Duration.x","Asset.Up","Location","Status","Status.Dt.Tm","Required.Start","Start.Time","Scheduled.Start","Start.Time.1","Scheduled.End","End.Time","End","End.Time.1","Act..End.Dttm","Actual.Start","Start.Time.2","Actual.End","End.Time.2","Act..Start.Dttm","Passive.Proj.","Scheduler","Lead.Person","Closed.Dt","Completed.Date","Est..Labor.Cost","Es..Material.Co","Est..Tools.Cost","Est..PO.cost","Schedule.Labor","Material.Cost","Tools.Cost","Purchase.cost","Act..Labor.Cost","Actual.Cost","Act..Tools.Cost","Actual.Cost.1","Downtime.hours","Failure.Date","Rate","Recover.Cost","Name","Supplier","Supp.Cntct","Claim.ID","Problem.Group","Problem","Cause","Resolution","Action","Needs.Repair","Supervisor","Labor","Tools","Inventory","Purchase.OnHand","Requirement.Ln","Requirement.Ln.1","Requirement.Ln.2","Line.No","Requirement.Ln.3","Requirement.Ln.4","Requirement.Ln.5","Requirement.Ln.6","Alert","Chargeback","Rate.Select","Rate.Set","Ret.Type","Cap.Flag","Currency","Filter.ID","Min.Cap","Amount.to","Man.Close","Custodian","Component.of","ID","Dept","WO.Job.Tmplt","WO.Task.Tmplt","Commit.Rule","Status.1","Reserve.Rule","Status.2","Priority","Business.Unit.1","Shop.x","Crew","Area.ID","Type","Last.Sent","Last.Updated","Updated.By","Last.Updt","sched_start_duration","sched_start_month","sched_start_year","pc_bus_unit","Duration.y","asset_key"
"STAUS-764-1","PERTH","CLIENTOWN","PLAN","OPRV",5,"0-10","204452 EPRS MISC Level 1 PSM",204452,"8105",NA,NA,NA,NA,2023,30,"STAUS",764,1,10,"B0811","",0,NA,0,0,88,NA,"",1,2023-07-19,"13/07/2023","12:00:00.000000AM",2023-01-03,"12:00:00.000000AM","12/01/2023","11:59:00.000000PM","27/07/2023","11:59:00.000000PM",NA,"10/07/2023"," 8:00:00.000000AM","12/07/2023"," 5:00:00.000000PM",NA,"",21,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,3,6,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:21:17AM",202,1,2023,"B0811",88,NA
"STAUS-904-1","PERTH","DECOMM","NEWBD","TCOM",5,"0-10","Assemble Production MQC Manifold Assembly 957192021REVB",221546,"4640",NA,NA,NA,NA,2023,30,"STAUS",904,1,10,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-19,"20/06/2023","12:00:00.000000AM",2023-06-20,"12:00:00.000000AM","21/06/2023","11:59:00.000000PM","21/06/2023","11:59:00.000000PM",NA,"03/07/2023"," 8:00:00.000000AM","19/07/2023"," 5:00:00.000000PM",NA,"",29,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,13,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","19/07/2023  6:37:45PM",34,6,2023,"B0811",24,NA
"STAUS-904-2","PERTH","DECOMM","NEWBD","TCOM",5,"0-10","Assemble Chemical Injection MQC Manifold Assembly 957192064REVB",221546,"4640",NA,NA,NA,NA,2023,30,"STAUS",904,2,20,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-19,"20/06/2023","12:00:00.000000AM",2023-06-20,"12:00:00.000000AM","21/06/2023","11:59:00.000000PM","21/06/2023","11:59:00.000000PM",NA,"03/07/2023"," 8:00:00.000000AM","19/07/2023"," 5:00:00.000000PM",NA,"",29,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,8,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","19/07/2023  6:38:30PM",34,6,2023,"B0811",24,NA
"STAUS-904-5","PERTH","DECOMM","NEWBD","TCOM",5,"0-10","Assembly of Strain Relief for 60M Jumper",221546,"4650",NA,NA,NA,NA,2023,30,"STAUS",904,5,50,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-19,"20/06/2023","12:00:00.000000AM",2023-06-20,"12:00:00.000000AM","21/06/2023","11:59:00.000000PM","21/06/2023","11:59:00.000000PM",NA,"26/06/2023"," 8:00:00.000000AM","10/07/2023"," 5:00:00.000000PM",NA,"",29,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,10,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","19/07/2023  6:40:06PM",34,6,2023,"B0811",24,NA
"STAUS-904-7","PERTH","DECOMM","NEWBD","TCOM",5,"0-10","Assembly of Qty 5 Parking Plates",221546,"4655",NA,NA,NA,NA,2023,30,"STAUS",904,7,70,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-19,"20/06/2023","12:00:00.000000AM",2023-06-20,"12:00:00.000000AM","21/06/2023","11:59:00.000000PM","21/06/2023","11:59:00.000000PM",NA,"13/07/2023"," 8:00:00.000000AM","19/07/2023"," 5:00:00.000000PM",NA,"",29,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,5,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","19/07/2023  6:41:15PM",34,6,2023,"B0811",24,NA
"STAUS-904-8","PERTH","DECOMM","NEWBD","OPEN",5,"0-10","Swap hose connection on 60M Jumper Assembly",221546,"4650",NA,NA,NA,NA,2023,30,"STAUS",904,8,80,"B0811","",0,NA,0,0,4,NA,"",1,2023-07-19,"20/06/2023","12:00:00.000000AM",2023-06-20,"12:00:00.000000AM","21/06/2023","11:59:00.000000PM","21/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",29,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AALTAF1","19/07/2023  1:10:45AM",34,6,2023,"B0811",24,NA
"STAUS-906-3","PERTH","CLIENTOWN","PREJB","OPRV",5,"0-10","TCRT tubing swap and hydraulic hoses installation.",221546,"4200",NA,NA,NA,NA,2023,30,"STAUS",906,3,30,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-19,"19/06/2023","12:00:00.000000AM",2023-06-19,"12:00:00.000000AM","26/08/2023","11:59:00.000000PM","26/08/2023","11:59:00.000000PM",NA,"17/07/2023"," 8:00:00.000000AM","17/07/2023"," 5:00:00.000000PM",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,3,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:18:50AM",35,6,2023,"B0811",48,NA
"STAUS-908-1","PERTH","DECOMM","NEWBD","WIP",5,"0-10","TC Shrouds Assembly and Fit Test",221546,"3660",NA,NA,NA,NA,2023,30,"STAUS",908,1,10,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-19,"21/06/2023","12:00:00.000000AM",2023-06-21,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","23/06/2023","11:59:00.000000PM",NA,"19/07/2023"," 8:00:00.000000AM","20/07/2023"," 5:00:00.000000PM",NA,"",17,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,3,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","20/07/2023  6:16:26PM",33,6,2023,"B0811",9,NA
"STAUS-908-2","PERTH","DECOMM","NEWBD","TCOM",5,"0-10","TC Shrouds Parts Inventory",221546,"3660",NA,NA,NA,NA,2023,30,"STAUS",908,2,20,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-19,"21/06/2023","12:00:00.000000AM",2023-06-21,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","23/06/2023","11:59:00.000000PM",NA,"19/07/2023"," 8:00:00.000000AM","20/07/2023"," 5:00:00.000000PM",NA,"",17,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,3,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","20/07/2023  6:17:31PM",33,6,2023,"B0811",9,NA
"STAUS-926-1","PERTH","INTV SLTN","PSTJB","OPRV",5,"0-10","DOF DWS HIRE DEMOB",221035,"7000","18227","AU0516","AU0516","Cutters Diamond wire saw 3616 ROV flotation",2023,30,"STAUS",926,1,10,"B0811","BUSTR",0,NA,0,0,40,NA,"APAC40",1,2023-07-19,"12/07/2023","12:00:00.000000AM",2023-07-12,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","21/07/2023","11:59:00.000000PM",NA,"17/07/2023"," 8:00:00.000000AM","19/07/2023"," 5:00:00.000000PM",NA,"",10,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,5,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","APAC_WS-3616_PST",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:16:24AM",12,7,2023,"B0811",1,"BUSTR-18227"
"STAUS-931-2","PERTH","C&I","NEWBD","PSCH",5,"0-10","Pressure Testing the 2-way valve",225129,"5030",NA,NA,NA,NA,2023,30,"STAUS",931,2,20,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-19,"24/07/2023","12:00:00.000000AM",2023-07-24,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",31,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","23/07/2023  6:29:56PM",0,7,2023,"B0811",1,NA
"STAUS-935-1","PERTH","SSR-TOOLS","PSTJB","PSCH",5,"0-10","221035 - DOF - CHOP SAW 32"" POST-JOB",221035,"7000","18446","AU0427","AU0427","32 Chop Saw or Circular Cut Saw w  Blade 22",2023,30,"STAUS",935,1,1,"B0811","BUSTR",0,NA,0,0,8,NA,"AUS00002",1,2023-07-19,"20/07/2023","12:00:00.000000AM",2023-07-31,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"STAUS","PERTH",NA,"","",NA,NA,"TVICAREY","19/07/2023  8:04:38PM",-7,7,2023,"B0811",1,"BUSTR-18446"
"STLAD-350-1","LUANDA","DRILL SUPP","PSTJB","WIP",5,"0-10","Empty Water bag MS7062 and take to fabrication shop to repair the door hinge",178391,"1",NA,NA,NA,NA,2023,30,"STLAD",350,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-19,"29/06/2023","12:00:00.000000AM",2023-06-29,"12:00:00.000000AM","29/06/2023","11:59:00.000000PM","29/06/2023","11:59:00.000000PM",NA,"07/07/2023"," 8:00:00.000000AM","07/07/2023"," 5:00:00.000000PM",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",25,6,2023,"B0078",1,NA
"STLAD-362-1","LUANDA","INTV SLTN","PSTJB","OPEN",5,"0-10","TSR 45 - 
Repair 6x sonar heads 0034351X and return to SCM once completed.",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",362,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-19,"19/07/2023","",NA,"","","","21/07/2023","",NA,"","","","",NA,"",NA,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","19/07/2023  4:50:14AM",NA,NA,NA,"B0078",1,NA
"STLAD-363-1","LUANDA","INTV SLTN","PREJB","TSCD",5,"0-10","TSR 45 - Repair 6x sonar heads 0034351X and return to SCM once completed.",178391,"1",NA,NA,NA,NA,2023,30,"STLAD",363,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-19,"19/07/2023","12:00:00.000000AM",2023-07-19,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","21/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",5,7,2023,"B0078",1,NA
"STAUS-854-16","PERTH","CLIENTOWN","ADHOC","WIP",4,"0-10","Workshop technicians to conduct inventory of all CPI, COTS and other parts and items to be sent to DWS",221703,"4100",NA,NA,NA,NA,2023,30,"STAUS",854,16,160,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-20,"21/06/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","06/10/2023","11:59:00.000000PM","21/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:51PM",84,5,2023,"B0811",1,NA
"STAUS-854-17","PERTH","CLIENTOWN","ADHOC","OHOT",4,"0-10","KC4-3 Disassembly",221703,"4100",NA,NA,NA,NA,2023,30,"STAUS",854,17,170,"B0811","",0,NA,0,0,4,NA,"",1,2023-07-20,"22/06/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","06/10/2023","11:59:00.000000PM","22/06/2023","11:59:00.000000PM",NA,"19/07/2023"," 8:00:00.000000AM","19/07/2023"," 5:00:00.000000PM",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JPRATT","20/07/2023 12:44:41AM",84,5,2023,"B0811",1,NA
"STAUS-897-1","PERTH","CLIENTOWN","PREJB","WIP",4,"0-10","Corallina XT Preparation",221546,"5150",NA,NA,NA,NA,2023,30,"STAUS",897,1,10,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-20,"13/06/2023","12:00:00.000000AM",2023-06-13,"12:00:00.000000AM","15/06/2023","11:59:00.000000PM","15/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"RSEDDON","20/07/2023 12:16:45AM",41,6,2023,"B0811",1,NA
"STAUS-900-2","PERTH","C&I","NEWBD","PSCH",4,"0-10","Green tagging electrical cables",224104,"5000",NA,NA,NA,NA,2023,30,"STAUS",900,2,20,"B0811","",0,NA,0,0,4,NA,"",1,2023-07-20,"19/06/2023","12:00:00.000000AM",2023-06-19,"12:00:00.000000AM","23/06/2023","11:59:00.000000PM","23/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"SACHARYA","20/07/2023  9:18:44PM",35,6,2023,"B0811",16,NA
"STAUS-912-2","PERTH","C&I","NEWBD","OHWP",4,"0-10","Robotorch Chassis Assembly",220885,"4000",NA,NA,NA,NA,2023,30,"STAUS",912,2,20,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-20,"03/07/2023","12:00:00.000000AM",2023-07-03,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"EWILSON1","20/07/2023  6:14:04PM",21,7,2023,"B0811",1,NA
"STAUS-921-1","PERTH","C&I","PREJB","WIP",4,"0-10","Pre job inspection and service of Acid Dosing Skid AU0617 - Unit Green Tagged Already from WO858",226653,"5010","23808","AU0617","AU0617","Acid Dosing Skid",2023,30,"STAUS",921,1,10,"B0811","BUSTR",0,NA,0,0,16,NA,"APAC07",1,2023-07-20,"05/07/2023","12:00:00.000000AM",2023-07-06,"12:00:00.000000AM","12/07/2023","11:59:00.000000PM","14/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",22,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,4,5,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","20/07/2023  8:19:11PM",18,7,2023,"B0811",32,"BUSTR-23808"
"STAUS-921-2","PERTH","C&I","PREJB","PMRV",4,"0-10","Configuration of the ADS Skid with 40Gal Bladder & LOAD TESTING",226653,"4010",NA,NA,NA,NA,2023,30,"STAUS",921,2,20,"B0811","BUSTR",0,NA,0,0,16,NA,"",1,2023-07-20,"05/07/2023","12:00:00.000000AM",2023-07-06,"12:00:00.000000AM","12/07/2023","11:59:00.000000PM","20/07/2023","11:59:00.000000PM",NA,"20/07/2023"," 8:00:00.000000AM","20/07/2023"," 5:00:00.000000PM",NA,"",22,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,4,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","20/07/2023  8:19:41PM",18,7,2023,"B0811",32,NA
"STAUS-930-1","PERTH","DECOMM","NEWBD","TSCD",4,"0-10","Tubing Shear Tool Assembly",221546,"3660",NA,NA,NA,NA,2023,30,"STAUS",930,1,10,"B0811","",0,NA,0,0,6,NA,"",1,2023-07-20,"16/07/2023","12:00:00.000000AM",2023-07-16,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",17,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","20/07/2023  8:05:19PM",8,7,2023,"B0811",8,NA
"STAUS-930-3","PERTH","DECOMM","NEWBD","WIP",4,"0-10","Tubing Shear Tool Inventory",221546,"3660",NA,NA,NA,NA,2023,30,"STAUS",930,3,30,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-20,"16/07/2023","12:00:00.000000AM",2023-07-16,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"21/07/2023"," 8:00:00.000000AM","23/07/2023"," 5:00:00.000000PM",NA,"",17,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASTANIMIROVIC","23/07/2023  6:18:44PM",8,7,2023,"B0811",8,NA
"STAUS-931-4","PERTH","C&I","NEWBD","PSCH",4,"0-10","Assembly of the Intervention Panel",225129,"4030",NA,NA,NA,NA,2023,30,"STAUS",931,4,30,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-20,"24/07/2023","12:00:00.000000AM",2023-07-24,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",31,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","23/07/2023  6:29:56PM",0,7,2023,"B0811",1,NA
"STAUS-931-5","PERTH","C&I","NEWBD","PSCH",4,"0-10","FAT Intervention Panel",225129,"5030",NA,NA,NA,NA,2023,30,"STAUS",931,5,40,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-20,"24/07/2023","12:00:00.000000AM",2023-07-24,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",31,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","23/07/2023  6:29:56PM",0,7,2023,"B0811",1,NA
"STAUS-934-1","PERTH","SSR-TOOLS","PREJB","WIP",4,"0-10","CHOPSAW 22IN PRE-JOB",224870,"7000","17987","AU0048","AU0048","CHOP SAW 22 IN ASSEMBLY",2023,30,"STAUS",934,1,10,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-07-20,"19/07/2023","12:00:00.000000AM",2023-07-19,"12:00:00.000000AM","26/07/2023","11:59:00.000000PM","26/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",11,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"EWILSON1","20/07/2023  6:15:37PM",5,7,2023,"B0811",8,"BUSTR-17987"
"STAUS-936-1","PERTH","CLIENTOWN","PREJB","PSCH",4,"0-10","PRVs re-certified, to be install back in HPU unit.",221546,"4200",NA,NA,NA,NA,2023,30,"STAUS",936,1,10,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-20,"20/07/2023","12:00:00.000000AM",2023-07-20,"12:00:00.000000AM","20/07/2023","11:59:00.000000PM","20/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"LMATYKOWSKA","20/07/2023  1:11:37AM",4,7,2023,"B0811",1,NA
"STAUS-937-1","PERTH","DECOMM","PREJB","PSCH",4,"0-10","Preparation of PCRT and ancillaries",227216,"7000",NA,NA,NA,NA,2023,30,"STAUS",937,1,10,"B0811","BUSTR",0,NA,0,0,1,NA,"",1,2023-07-20,"20/07/2023","12:00:00.000000AM",2023-07-20,"12:00:00.000000AM","15/09/2023","11:59:00.000000PM","15/09/2023","11:59:00.000000PM",NA,"","","","",NA,"",30,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TJDESPAIN","24/07/2023  1:48:58AM",4,7,2023,"B0811",1,NA
